"country","stateProvince","municipality","country.new","stateProvince.new","municipality.new","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","Mato Grosso","Mirassol D'oeste","brazil","mato grosso","mirassol d'oeste","municipality","brazil_NA_mirassol oeste","brazil_mato grosso_mirassol oeste",-15.65329743,-58.04867356,"county"
"Brazil","Mato Grosso","Nobres","brazil","mato grosso","nobres","municipality","brazil_NA_nobres","brazil_mato grosso_nobres",-14.36421372,-55.77997766,"county"
"Brazil","Mato Grosso","Nortelândia","brazil","mato grosso","nortelandia","municipality","brazil_NA_nortelandia","brazil_mato grosso_nortelandia",-14.34799495,-56.72003082,"county"
"Brazil","Mato Grosso","Nossa Senhora do Livramento","brazil","mato grosso","nossa senhora do livramento","municipality","brazil_NA_nossa senhora livramento","brazil_mato grosso_nossa senhora livramento",-15.83619612,-56.52586807,"county"
"Brazil","Mato Grosso","Nova Bandeirantes","brazil","mato grosso","nova bandeirantes","municipality","brazil_NA_nova bandeirantes","brazil_mato grosso_nova bandeirantes",-9.768733421,-58.0763449,"county"
"Brazil","Mato Grosso","Nova Nazaré","brazil","mato grosso","nova nazare","municipality","brazil_NA_nova nazare","brazil_mato grosso_nova nazare",-13.996293,-51.8142,"county"
"Brazil","Mato Grosso","Nova Lacerda","brazil","mato grosso","nova lacerda","municipality","brazil_NA_nova lacerda","brazil_mato grosso_nova lacerda",-14.30045957,-59.77123234,"county"
"Brazil","Mato Grosso","Nova Santa Helena","brazil","mato grosso","nova santa helena","municipality","brazil_NA_nova santa helena","brazil_mato grosso_nova santa helena",-10.849623,-55.178066,"county"
"Brazil","Mato Grosso","Nova Brasilândia","brazil","mato grosso","nova brasilandia","municipality","brazil_NA_nova brasilandia","brazil_mato grosso_nova brasilandia",-14.78764123,-55.04488424,"county"
"Brazil","Mato Grosso","Nova Canaã do Norte","brazil","mato grosso","nova canaa do norte","municipality","brazil_NA_nova canaa norte","brazil_mato grosso_nova canaa norte",-10.70047298,-56.04244245,"county"
"Brazil","Mato Grosso","Nova Mutum","brazil","mato grosso","nova mutum","municipality","brazil_NA_nova mutum","brazil_mato grosso_nova mutum",-13.65952567,-55.91837208,"county"
"Brazil","Mato Grosso","Nova Olímpia","brazil","mato grosso","nova olimpia","municipality","brazil_NA_nova olimpia","brazil_mato grosso_nova olimpia",-14.78216601,-57.40019727,"county"
"Brazil","Mato Grosso","Nova Ubiratã","brazil","mato grosso","nova ubirata","municipality","brazil_NA_nova ubirata","brazil_mato grosso_nova ubirata",-12.99064916,-54.76675313,"county"
"Brazil","Mato Grosso","Nova Xavantina","brazil","mato grosso","nova xavantina","municipality","brazil_NA_nova xavantina","brazil_mato grosso_nova xavantina",-14.59270328,-52.40938661,"county"
"Brazil","Mato Grosso","Novo Mundo","brazil","mato grosso","novo mundo","municipality","brazil_NA_novo mundo","brazil_mato grosso_novo mundo",-9.752695358,-55.40221442,"county"
"Brazil","Mato Grosso","Novo Horizonte do Norte","brazil","mato grosso","novo horizonte do norte","municipality","brazil_NA_novo horizonte norte","brazil_mato grosso_novo horizonte norte",-11.38752348,-57.30008535,"county"
"Brazil","Mato Grosso","Novo São Joaquim","brazil","mato grosso","novo sao joaquim","municipality","brazil_NA_novo sao joaquim","brazil_mato grosso_novo sao joaquim",-14.97028915,-53.42039953,"county"
"Brazil","Mato Grosso","Paranaíta","brazil","mato grosso","paranaita","municipality","brazil_NA_paranaita","brazil_mato grosso_paranaita",-9.652779,-56.533367,"county"
"Brazil","Mato Grosso","Paranatinga","brazil","mato grosso","paranatinga","municipality","brazil_NA_paranatinga","brazil_mato grosso_paranatinga",-14.358621,-54.045154,"county"
"Brazil","Mato Grosso","Novo Santo Antônio","brazil","mato grosso","novo santo antonio","municipality","brazil_NA_novo santo antonio","brazil_mato grosso_novo santo antonio",-12.282037,-50.989399,"county"
"Brazil","Mato Grosso","Pedra Preta","brazil","mato grosso","pedra preta","municipality","brazil_NA_pedra preta","brazil_mato grosso_pedra preta",-16.80536376,-54.25574954,"county"
"Brazil","Mato Grosso","Peixoto de Azevedo","brazil","mato grosso","peixoto de azevedo","municipality","brazil_NA_peixoto azevedo","brazil_mato grosso_peixoto azevedo",-10.14769299,-53.58728575,"county"
"Brazil","Mato Grosso","Planalto da Serra","brazil","mato grosso","planalto da serra","municipality","brazil_NA_planalto serra","brazil_mato grosso_planalto serra",-14.58986999,-54.67314208,"county"
"Brazil","Mato Grosso","Poconé","brazil","mato grosso","pocone","municipality","brazil_NA_pocone","brazil_mato grosso_pocone",-16.78472421,-56.94886528,"county"
"Brazil","Mato Grosso","Pontal do Araguaia","brazil","mato grosso","pontal do araguaia","municipality","brazil_NA_pontal araguaia","brazil_mato grosso_pontal araguaia",-15.9319592,-52.72148706,"county"
"Brazil","Mato Grosso","Ponte Branca","brazil","mato grosso","ponte branca","municipality","brazil_NA_ponte branca","brazil_mato grosso_ponte branca",-16.65946945,-52.93343542,"county"
"Brazil","Mato Grosso","Pontes E Lacerda","brazil","mato grosso","pontes e lacerda","municipality","brazil_NA_pontes e lacerda","brazil_mato grosso_pontes e lacerda",-15.25917497,-59.35284018,"county"
"Brazil","Mato Grosso","Porto Alegre do Norte","brazil","mato grosso","porto alegre do norte","municipality","brazil_NA_porto alegre norte","brazil_mato grosso_porto alegre norte",-10.82546325,-51.71256157,"county"
"Brazil","Mato Grosso","Porto dos Gaúchos","brazil","mato grosso","porto dos gauchos","municipality","brazil_NA_porto gauchos","brazil_mato grosso_porto gauchos",-11.73262181,-56.74618211,"county"
"Brazil","Mato Grosso","Porto Esperidião","brazil","mato grosso","porto esperidiao","municipality","brazil_NA_porto esperidiao","brazil_mato grosso_porto esperidiao",-15.95745301,-58.9813017,"county"
"Brazil","Mato Grosso","Porto Estrela","brazil","mato grosso","porto estrela","municipality","brazil_NA_porto estrela","brazil_mato grosso_porto estrela",-15.52389271,-57.2150784,"county"
"Brazil","Mato Grosso","Poxoréu","brazil","mato grosso","poxoreu","municipality","brazil_NA_poxoreu","brazil_mato grosso_poxoreu",-15.85227505,-54.18460341,"county"
"Brazil","Mato Grosso","Primavera do Leste","brazil","mato grosso","primavera do leste","municipality","brazil_NA_primavera leste","brazil_mato grosso_primavera leste",-15.09868345,-54.21973965,"county"
"Brazil","Mato Grosso","Querência","brazil","mato grosso","querencia","municipality","brazil_NA_querencia","brazil_mato grosso_querencia",-12.16134659,-52.74209992,"county"
"Brazil","Mato Grosso","São José dos Quatro Marcos","brazil","mato grosso","sao jose dos quatro marcos","municipality","brazil_NA_sao jose quatro marcos","brazil_mato grosso_sao jose quatro marcos",-15.56690574,-58.29618456,"county"
"Brazil","Mato Grosso","Reserva do Cabaçal","brazil","mato grosso","reserva do cabacal","municipality","brazil_NA_reserva cabacal","brazil_mato grosso_reserva cabacal",-15.0876837,-58.38129947,"county"
"Brazil","Mato Grosso","Ribeirão Cascalheira","brazil","mato grosso","ribeirao cascalheira","municipality","brazil_NA_ribeirao cascalheira","brazil_mato grosso_ribeirao cascalheira",-12.82646833,-51.57128674,"county"
"Brazil","Mato Grosso","Ribeirãozinho","brazil","mato grosso","ribeiraozinho","municipality","brazil_NA_ribeiraozinho","brazil_mato grosso_ribeiraozinho",-16.49388502,-52.76009318,"county"
"Brazil","Mato Grosso","Rio Branco","brazil","mato grosso","rio branco","municipality","brazil_NA_rio branco","brazil_mato grosso_rio branco",-15.27903848,-58.1426774,"county"
"Brazil","Mato Grosso","Santa Carmem","brazil","mato grosso","santa carmem","municipality","brazil_NA_santa carmem","brazil_mato grosso_santa carmem",-11.9319878,-54.90104934,"county"
"Brazil","Mato Grosso","Santo Afonso","brazil","mato grosso","santo afonso","municipality","brazil_NA_santo afonso","brazil_mato grosso_santo afonso",-14.45062645,-57.34410835,"county"
"Brazil","Mato Grosso","São José do Povo","brazil","mato grosso","sao jose do povo","municipality","brazil_NA_sao jose povo","brazil_mato grosso_sao jose povo",-16.46267385,-54.27445551,"county"
"Brazil","Mato Grosso","São José do Rio Claro","brazil","mato grosso","sao jose do rio claro","municipality","brazil_NA_sao jose rio claro","brazil_mato grosso_sao jose rio claro",-13.59621501,-56.79441474,"county"
"Brazil","Mato Grosso","São José do Xingu","brazil","mato grosso","sao jose do xingu","municipality","brazil_NA_sao jose xingu","brazil_mato grosso_sao jose xingu",-10.42531167,-52.58406582,"county"
"Brazil","Mato Grosso","São Pedro da Cipa","brazil","mato grosso","sao pedro da cipa","municipality","brazil_NA_sao pedro cipa","brazil_mato grosso_sao pedro cipa",-15.95439717,-54.74062458,"county"
"Brazil","Mato Grosso","Rondolândia","brazil","mato grosso","rondolandia","municipality","brazil_NA_rondolandia","brazil_mato grosso_rondolandia",-10.27573,-61.06224,"county"
"Brazil","Mato Grosso","Rondonópolis","brazil","mato grosso","rondonopolis","municipality","brazil_NA_rondonopolis","brazil_mato grosso_rondonopolis",-16.52012499,-54.66845207,"county"
"Brazil","Mato Grosso","Rosário Oeste","brazil","mato grosso","rosario oeste","municipality","brazil_NA_rosario oeste","brazil_mato grosso_rosario oeste",-14.65874019,-55.80451807,"county"
"Brazil","Mato Grosso","Santa Cruz do Xingu","brazil","mato grosso","santa cruz do xingu","municipality","brazil_NA_santa cruz xingu","brazil_mato grosso_santa cruz xingu",-10.136536,-52.384119,"county"
"Brazil","Mato Grosso","Salto do Céu","brazil","mato grosso","salto do ceu","municipality","brazil_NA_salto ceu","brazil_mato grosso_salto ceu",-15.09790771,-58.00051599,"county"
"Brazil","Mato Grosso","Santa Rita do Trivelato","brazil","mato grosso","santa rita do trivelato","municipality","brazil_NA_santa rita trivelato","brazil_mato grosso_santa rita trivelato",-13.823303,-55.287804,"county"
"Brazil","Mato Grosso","Santa Terezinha","brazil","mato grosso","santa terezinha","municipality","brazil_NA_santa terezinha","brazil_mato grosso_santa terezinha",-10.332188,-50.79226166,"county"
"Brazil","Mato Grosso","Santo Antônio do Leste","brazil","mato grosso","santo antonio do leste","municipality","brazil_NA_santo antonio leste","brazil_mato grosso_santo antonio leste",-14.804999,-53.607525,"county"
"Brazil","Mato Grosso","Santo Antônio de Leverger","brazil","mato grosso","santo antonio de leverger","municipality","brazil_NA_santo antonio leverger","brazil_mato grosso_santo antonio leverger",-16.45647001,-55.43970094,"county"
"Brazil","Mato Grosso","São Félix do Araguaia","brazil","mato grosso","sao felix do araguaia","municipality","brazil_NA_sao felix araguaia","brazil_mato grosso_sao felix araguaia",-11.630993,-50.724345,"county"
"Brazil","Mato Grosso","Sapezal","brazil","mato grosso","sapezal","municipality","brazil_NA_sapezal","brazil_mato grosso_sapezal",-13.1520513,-58.65346141,"county"
"Brazil","Mato Grosso","Serra Nova Dourada","brazil","mato grosso","serra nova dourada","municipality","brazil_NA_serra nova dourada","brazil_mato grosso_serra nova dourada",-12.09047,-51.401279,"county"
"Brazil","Mato Grosso","Sinop","brazil","mato grosso","sinop","municipality","brazil_NA_sinop","brazil_mato grosso_sinop",-11.77378101,-55.45570256,"county"
"Brazil","Mato Grosso","Sorriso","brazil","mato grosso","sorriso","municipality","brazil_NA_sorriso","brazil_mato grosso_sorriso",-12.549404,-55.830095,"county"
"Brazil","Mato Grosso","Tabaporã","brazil","mato grosso","tabapora","municipality","brazil_NA_tabapora","brazil_mato grosso_tabapora",-11.21227586,-56.48975625,"county"
"Brazil","Mato Grosso","Tangará da Serra","brazil","mato grosso","tangara da serra","municipality","brazil_NA_tangara serra","brazil_mato grosso_tangara serra",-14.43131731,-58.32299753,"county"
"Brazil","Mato Grosso","Tapurah","brazil","mato grosso","tapurah","municipality","brazil_NA_tapurah","brazil_mato grosso_tapurah",-12.724735,-56.443219,"county"
"Brazil","Mato Grosso","Terra Nova do Norte","brazil","mato grosso","terra nova do norte","municipality","brazil_NA_terra nova norte","brazil_mato grosso_terra nova norte",-10.48743814,-54.98038572,"county"
"Brazil","Mato Grosso","Tesouro","brazil","mato grosso","tesouro","municipality","brazil_NA_tesouro","brazil_mato grosso_tesouro",-15.88900522,-53.45797376,"county"
"Brazil","Mato Grosso","Torixoréu","brazil","mato grosso","torixoreu","municipality","brazil_NA_torixoreu","brazil_mato grosso_torixoreu",-16.29473059,-52.88951593,"county"
"Brazil","Mato Grosso","União do Sul","brazil","mato grosso","uniao do sul","municipality","brazil_NA_uniao sul","brazil_mato grosso_uniao sul",-11.52808644,-54.31568203,"county"
"Brazil","Mato Grosso","Vale de São Domingos","brazil","mato grosso","vale de sao domingos","municipality","brazil_NA_vale sao domingos","brazil_mato grosso_vale sao domingos",-15.289092,-59.067278,"county"
"Brazil","Mato Grosso","Várzea Grande","brazil","mato grosso","varzea grande","municipality","brazil_NA_varzea grande","brazil_mato grosso_varzea grande",-15.55649713,-56.2813854,"county"
"Brazil","Mato Grosso","Vera","brazil","mato grosso","vera","municipality","brazil_NA_vera","brazil_mato grosso_vera",-12.42094902,-55.34525765,"county"
"Brazil","Mato Grosso","Vila Rica","brazil","mato grosso","vila rica","municipality","brazil_NA_vila rica","brazil_mato grosso_vila rica",-9.980596655,-51.40478151,"county"
"Brazil","Mato Grosso","Nova Guarita","brazil","mato grosso","nova guarita","municipality","brazil_NA_nova guarita","brazil_mato grosso_nova guarita",-10.28899256,-55.33687222,"county"
"Brazil","Mato Grosso","Nova Marilândia","brazil","mato grosso","nova marilandia","municipality","brazil_NA_nova marilandia","brazil_mato grosso_nova marilandia",-14.28964959,-57.26446267,"county"
"Brazil","Mato Grosso","Nova Maringá","brazil","mato grosso","nova maringa","municipality","brazil_NA_nova maringa","brazil_mato grosso_nova maringa",-12.78635173,-57.22000692,"county"
"Brazil","Mato Grosso","Nova Monte Verde","brazil","mato grosso","nova monte verde","municipality","brazil_NA_nova monte verde","brazil_mato grosso_nova monte verde",-10.04103513,-57.27501974,"county"
"Brazil","Goiás","Abadia de Goiás","brazil","goias","abadia de goias","municipality","brazil_NA_abadia goias","brazil_goias_abadia goias",-16.78529282,-49.45406975,"county"
"Brazil","Goiás","Abadiânia","brazil","goias","abadiania","municipality","brazil_NA_abadiania","brazil_goias_abadiania",-16.18681231,-48.7134721,"county"
"Brazil","Goiás","Acreúna","brazil","goias","acreuna","municipality","brazil_NA_acreuna","brazil_goias_acreuna",-17.45212957,-50.32608481,"county"
"Brazil","Goiás","Adelândia","brazil","goias","adelandia","municipality","brazil_NA_adelandia","brazil_goias_adelandia",-16.3692584,-50.18467261,"county"
"Brazil","Goiás","Água Fria de Goiás","brazil","goias","agua fria de goias","municipality","brazil_NA_agua fria goias","brazil_goias_agua fria goias",-14.90647543,-47.79538714,"county"
"Brazil","Goiás","Água Limpa","brazil","goias","agua limpa","municipality","brazil_NA_agua limpa","brazil_goias_agua limpa",-18.07821188,-48.791628,"county"
"Brazil","Goiás","Águas Lindas de Goiás","brazil","goias","aguas lindas de goias","municipality","brazil_NA_aguas lindas goias","brazil_goias_aguas lindas goias",-15.75570622,-48.28669305,"county"
"Brazil","Goiás","Alexânia","brazil","goias","alexania","municipality","brazil_NA_alexania","brazil_goias_alexania",-16.11913359,-48.4543814,"county"
"Brazil","Goiás","Aloândia","brazil","goias","aloandia","municipality","brazil_NA_aloandia","brazil_goias_aloandia",-17.69311509,-49.46496004,"county"
"Brazil","Goiás","Alto Horizonte","brazil","goias","alto horizonte","municipality","brazil_NA_alto horizonte","brazil_goias_alto horizonte",-14.17139642,-49.42892546,"county"
"Brazil","Goiás","Alto Paraíso de Goiás","brazil","goias","alto paraiso de goias","municipality","brazil_NA_alto paraiso goias","brazil_goias_alto paraiso goias",-14.18302262,-47.53516279,"county"
"Brazil","Goiás","Alvorada do Norte","brazil","goias","alvorada do norte","municipality","brazil_NA_alvorada norte","brazil_goias_alvorada norte",-14.56658035,-46.63155937,"county"
"Brazil","Goiás","Amaralina","brazil","goias","amaralina","municipality","brazil_NA_amaralina","brazil_goias_amaralina",-13.84219677,-49.59835241,"county"
"Brazil","Goiás","Americano do Brasil","brazil","goias","americano do brasil","municipality","brazil_NA_americano brasil","brazil_goias_americano brasil",-16.26101489,-50.00158261,"county"
"Brazil","Goiás","Amorinópolis","brazil","goias","amorinopolis","municipality","brazil_NA_amorinopolis","brazil_goias_amorinopolis",-16.62648869,-51.10714762,"county"
"Brazil","Goiás","Anápolis","brazil","goias","anapolis","municipality","brazil_NA_anapolis","brazil_goias_anapolis",-16.28747494,-48.99352576,"county"
