order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer
43417,gbif_splink,132,,,,,Brazil,São Paulo,Itararé,estrada itarare-bonsucesso fazenda ibiti (ripasa) ( 24 ) | estrada itarare-bonsucesso fazenda ibiti (ripasa) mata de araucaria ( 8 ) | estrada itarare- bonsucesso fazenda ibiti (ripasa) ( 6 ) | estrada itarare-bonsucesso ca 15km de itarare fazenda ibiti (ripasa) ( 3 ) | estrada itarare- bonsucesso fazenda ibiti ( ripasa) campo alagavel na beira do rio verde ( 2 ) | estrada itarare-bonsucesso ca 15 km de itarare fazenda ibiti (ripasa) ( 2 ),,"brazil_sao paulo_itarare_estrada itarare bonsucesso, fazenda ibiti",,-24.20602125,-49.28570906
42938,splink,132,,,,,Brazil,São Paulo,Porto Ferreira,peinstituto florestal,,brazil_sao paulo_porto ferreira_parque estadualinstituto florestal,,-21.85,-47.470001
43111,gbif_splink,132,,,,,Brazil,São Paulo,São Carlos ( 92 ) | São Paulo ( 1 ),"municipio de sao carlos: porto pulador on the rio moji-guacu 89 km nne of the rr station at santa eudoxia open bank of a levee about 50 m west of ferry ( 8 ) | municipio de sao carlos: 35 km nnw of center of city of sao carlos open grassy field at side of road (general vegetation here is ""cerrado"") ( 4 ) | municipio de sao carlos: about 1 km west of rio moji-guacu (about 14 km nnw of santa eudoxia or 38 km ene of araraquara) ( 4 ) | municipio de sao carlos; ca 1km west of rio moji guacu (14km nnw of santa eudoxia) ( 3 ) | municipio de sao carlos: 50 km nnw of center of sao carlos between road that runs by race track and head of east forklet of tributary brook to rib monjolinho about 200m west of roadshrubby open cerrado: shrubs & low trees to 3m tall soil pale light brown sand with very little organic matter (vegetation in this spot was originally forest which was removed several decades ago and the soil impoverished species from the autochthonous cerrado several km distant and at lower levels invaded) ( 3 ) | municipio de sao carlos: porto pulador on the rio moji-guacu 89 km nne of the rr station at santa eudoxia open bank of a levee about 50 m west of ferry medium brown fine sandy loam ( 3 )",,brazil_sao paulo_municipio sao carlos,,-21.88957642,-47.87908374
42763,gbif,132,,,,,Brazil,São Paulo,São Paulo,parque ecologico do tiete sp ( 65 ) | parque ecologico do tiete sao paulo - sp brasil ( 28 ) | parque ecologico do tiete - via parque 8055 - vila santo henrique sao paulo - sp 03719-000 brasil ( 26 ) | parque ecologico do tiete ( 8 ) | parque ecologico do tiete sao paulo sp br ( 5 ),NA,brazil_sao paulo_parque ecologico tiete,,-23.49332264,-46.51916173
43055,gbif_reflora_splink,132,,,,,Brazil,São Paulo,Ubatuba,nucleo picinguaba margem do rio da fazenda ( 29 ) | nucleo picinguaba localizada ao longo da trilha do corisco sertao da casa da farinha parque estadual da serra do mar ( 27 ) | nucleo picinguaba parque estadual da serra do mar praia da fazenda ( 9 ) | nucleo picinguaba parque estadual da serra do mar rodovia rio - santos ( 7 ) | nucleo picinguaba praia da fazenda a direita vindo do alojamento ( 6 ) | nucleo picinguaba parque estadual da serra do mar trilha do jatoba ( 5 ),,brazil_sao paulo_nucleo picinguaba,,-23.34845587,-44.85225913
43062,gbif_splink,131,,,,,Brazil,São Paulo,Cunha,estrada do paraibuna sentido a estrada cunha paraty ( 28 ) | estrada do paraibuna sentido ao parque estadual da serra do mar ( 22 ) | estrada do paraibuna km 18 zona de amortecimento do parque estadual da serra do mar - nucleo cunha sitio vivenda das meninas  fod altomontana ( 19 ) | estrada do paraibuna sentido parque estadual da serra do mar - nucleo cunha ( 9 ) | estrada do paraibuna sentido parque estadual da serra do mar-nucleo cunha ( 8 ) | estrada do paraibuna km 18 zona de amortecimento do parque estadual da serra do mar - nucleo cunha sitio vivenda das menina fod altomontana ( 6 ),,brazil_sao paulo_estrada paraibuna,,-23.07977969,-44.96309293
43418,gbif_splink,131,,,,,Brazil,São Paulo,Matão,matao ( 42 ) | matao&sao paulo ( 5 ) | matao estado de sao paulo ( 4 ) | matao cultivated in iri experimental plot ( 3 ) | matao; iri agric sta; mun matao ( 3 ) | matao: 12 km sse of matao along the araraquara-s jose do rio preto highway (ca 17 km nw of turnoff to araraquara) region with remnants of secondary forest ( 2 ),,brazil_sao paulo_matao_matao,,-21.60349169,-48.36307667
43419,gbif_splink,131,,,,,Brazil,São Paulo,Mendonça,fazenda santa maria ca 1 km da cidade ( 28 ) | faz santa maria ( 26 ) | fazenda santa maria ca 1km da cidade ( 4 ) | fazenda santa maria ( 3 ) | fazenda santa maria cerca 1 km da cidade ( 3 ) | fazenda santa maria  ca1 km da cidade ( 1 ),,brazil_sao paulo_mendonca_fazenda santa maria,,-21.1877551,-49.58231269
42939,gbif_reflora_splink,131,,,,,Brazil,São Paulo,Mogi Guaçu,fazenda campinha cerrado ( 32 ) | fazenda campinha ( 29 ) | 25km nw de mogi-guacu estacao experimental de mogi-guacu (fazenda campinha) ( 4 ) | campos das sete lagoas fazenda campinha just north of rio moji-guacu 66km nnw of padua sales 22º 11-18´s 47º7-10´w (about 27km nw of city moji-mirim) ( 2 ) | campos sete lagoas fazenda campinha ao norte de rio moji-guacu cerca de 5km ao noroeste da cidade de moji-mirim folha cartografica sf-23-y-a coordenada coletada ( 2 ) | campos sete lagoas fazenda campinha ao norte do rio moji-guacu 10km ao norte/noroeste da padua sales cerca de 27km ao noroeste da cidade de moji-mirim folha cartografica sf-23-y-a coordenada coletada ( 2 ),,brazil_sao paulo_mogi guacu_fazenda campinha,brazil_sao paulo_mogi guacu_eec mogi guacu,-22.23597228,-47.06968645
42940,reflora,131,,,,,Brazil,,panur ( 4 ),prope panur ad rio uaup s ( 130 ) | prope panur ad rio uaup s nwbrazil - trib of rio negro ( 1 ),,brazil_NA_NA_prope panur ad rio uaup s,,-10.74257447,-53.08032013
43063,gbif_splink,130,,,,,Brazil,São Paulo,Cunha,parque estadual da serra do mar trilha do rio bonito ( 47 ) | parque estadual da serra do mar trilha do rio bonito proximo da sede ( 41 ) | parque estadual da serra do mar trilha do rio bonito proximo a sede ( 8 ) | parque estadual da serra do mar trilha do rio bonito depois do primeiro divisor de aguas lado esquerdo ( 5 ) | mun cunha parque estadual da serra do mar trilha do rio bonito proximo da sede ( 4 ) | parque estadual da serra do mar trilha do rio bonito proximo a primeira passagem do rio ( 4 ),,brazil_sao paulo_cunha_parque estadual serra mar trilha rio bonito,,-23.16971486,-44.99645731
42941,gbif_splink,130,,,,,Brazil,São Paulo,Holambra,estacao experimental da syngenta,,brazil_sao paulo_holambra_estacao experimental syngenta,,-22.647222,-47.081111
43420,gbif_splink,130,,,,,Brazil,São Paulo,Miracatu,serra de paranapiacaba fazenda iterei ( 5 ) | serra de paranapiacaba br 116 km 350 fazenda iterei trilha limao ( 4 ) | serra de paranapiacaba fazenda iterei br 116 km 350 trilha riacho posse nova ( 4 ) | serra de paranapiacaba br 116 km 350 fazenda iterei trilha capoeirinha ( 2 ) | serra de paranapiacaba br-116 km 350 fazenda iterei trilha riacho posse nova ( 2 ) | serra de paranapiacaba fazenda iterei br 116 km 350 trilha limao ( 2 ),,"brazil_sao paulo_miracatu_serra paranapiacaba, fazenda iterei",,-24.05,-47.216667
42756,splink,130,,,,,Brazil,São Paulo,Mogi das Cruzes,cesar de souza b rio acima apa da varzea ( 101 ) | cesar de souza apa da varzea do rio tiete ( 28 ) | cesar de souzab rio acima apa da varzea ( 5 ),NA,brazil_sao paulo_mogi cruzes_cesar souza,,-23.53389725,-46.14527384
43421,gbif_splink,130,,,,,Brazil,São Paulo,Mogi das Cruzes,estacao ecologica de itapeti ( 56 ) | estacao ecologica do itapeti ( 11 ),,brazil_sao paulo_mogi cruzes_estacao ecologica itapeti,,-23.51193046,-46.24274691
43096,gbif_jabot_reflora,130,,,,,Brazil,São Paulo,Praia Grande,proximo ao cdp  sentido serra da leoa km 99 da rodovia 101 ( 29 ) | proximo ao cdp da praia grande sentido serra da leoa km 99 da rodovia 101 ( 19 ) | floresta da planicie costeira proximo ao cdp  sentido serra da leoa km 99 da rodovia 101 ( 12 ) | proximo ao cdp da praia grande sentido serra da leoa km 99 da rodovia 101 borda ( 9 ) | proximo ao cdp da praia grande sentido serra da leoa km 99 da rodovia 101 interior ( 9 ) | proximo ao cdp  sentido serra da leoa km 99 da rodovia 101 borda ( 5 ),,brazil_sao paulo_praia grande_km 99 rodovia 101,,-24.01244312,-46.50312162
42942,gbif_splink,130,,,,,Brazil,São Paulo,Salesópolis,estrada de manutencao da petrobras ( 118 ) | estrada de manutencao da petrobras proximo ao rio guaratuba ( 4 ) | estrada de manutencao de petrobras ( 4 ) | estrada de manutencao da petrobras ao lado do numero 64 ( 1 ) | estrada de manutencao da petrobras barranco umido ( 1 ) | estrada de manutencao da petrobras margem da mata proximo ao rio guanabara ( 1 ),,brazil_sao paulo_salesopolis_estrada manutencao petrobras,,-23.57517553,-45.84268565
42943,gbif_splink,129,,,,,Brazil,São Paulo,Brotas,vila de sao sebastiao da serra bairro do patrimonio usina do jacare ( 63 ) | vila de sao sebastiao da serra bairro do patrimonio usina do jacare vertente do rio jacare-pepira ( 13 ) | vila de sao sebastiao da serra bairro do patrimonio usina do jacare mata ciliar do riacho agua branca que desagua no jacare-pepira em frente a vila da usina ( 6 ) | vila de sao sebastiao da serra bairro do patrimonio usina do jacare cachoeira dos meninos ( 5 ) | vila de sao sebastiao da serra bairro do patrimonio usina do jacare encosta cortada pelo rio sinha ruth ( 3 ) | vila de sao sebastiao da serra bairro do patrimonio usina do jacare margem do rio jacare-pepira ( 3 ),,brazil_sao paulo_brotas_vila sao sebastiao serra,,-22.72981622,-48.29576889
42944,gbif_splink,129,,,,,Brazil,São Paulo,Itararé ( 128 ) | itarere ( 1 ),campos de sao pedro fazenda ventania (horto florestal) ( 35 ) | campos de sao pedro fazenda ventania ( 19 ) | campos de sao pedro fazenda ventania horto florestal ( 15 ) | campos de sao pedro serra de bom sucesso fazenda ventania ( 14 ) | campos de sao pedro fazenda ventania no horto florestal rodovia itarare-bom sucesso ( 6 ) | campos de sao pedro fazenda ventania boca da serra de bom sucesso ( 5 ),,brazil_sao paulo_campos sao pedro,,-24.06862397,-49.30158245
43422,gbif_splink,129,,,,,Brazil,São Paulo,Itirapina ( 64 ) | São Paulo ( 3 ),municipio de itirapina 5 km da rodovia washington luiz na estrada itirapina-rio claro ( 9 ) | municipio de itirapina 5km da rodovia washington luiz na estrada itirapina-rio claro ( 5 ) | municipio de itirapina: 6km ne of itirapina at km 205 on campinas = sao carlos highway cerrado thicket ( 3 ) | municipio de itirapina: ca 7 km west of rr crossing at city of itirapina along road to brotas ( 3 ) | municipio de itirapina (camarca in rio claro) 8 km n of the city in the reserva horto florestal do estado (state forest preserve) campo cerrado that has been transformed into pine forest palms do very well in the acid sandy soils mixed with pine needles (leaves) other palms found in the region are acrocomia aculeata allagoptera campestris syagrus flexosa and s romanzoffiana ( 2 ) | municipio de itirapina; 5 km da rodovia washington luiz na estrada itirapina-rio claro ( 2 ),,brazil_sao paulo_municipio itirapina,,-22.26481177,-47.82479836
42945,splink,129,,,,,Brazil,São Paulo,Mogi das Cruzes,distrito cesar de souza prox da industria cafe s ( 34 ) | distrito cesar de souza prox da industria cafe s mata ciliar ( 19 ) | distrito cesar de souza prox da industria cafe s campo aberto ( 16 ) | distrito cesar de souza prox da industria cafe s varzea ( 14 ) | distrito cesar de souza prox da industria cafe s floresta ( 7 ) | distrito cesar de souza prox da industria cafe s apa da varzea do rio tiete ( 3 ),,brazil_sao paulo_mogi cruzes_distrito cesar souza prox,,-23.53103344,-25.41761991
42946,gbif_jabot_reflora_splink,129,,,,,Brazil,São Paulo,Peruíbe,parque estadual da jureia ( 126 ) | parque estadual de jureia ( 2 ) | parque estadual do jureia ( 1 ),,brazil_sao paulo_peruibe_parque estadual jureia,,-24.29690607,-47.0026557
42947,gbif_splink,129,,,,,Brazil,São Paulo,Salesópolis,estacao ecologica de boraceia ( 28 ) | estacao ecologica de boraceia ribeirao do campo ( 24 ) | estacao ecologica de boraceia caminho para a pedreira ( 16 ) | estacao ecologica de boraceia trilha venerando ( 16 ) | estacao ecologica de boraceia trilha dos piloes ( 13 ) | estacao ecologica de boraceia na trilha dos piloes ( 3 ),,brazil_sao paulo_salesopolis_estacao ecologica boraceia,,-23.55955714,-45.84321956
43423,gbif,129,,,,,Brazil,São Paulo,São Paulo,horto fac farmacia ( 22 ) | horto da fac farmacia ( 16 ) | horto da fac de farmacia ( 12 ) | horto fac de farmacia ( 4 ) | horto fac farmacia cap sao paulo ( 4 ) | horto da fac de farmacia  ( 1 ),,"brazil_sao paulo_sao paulo_horto fac, farmacia",,-23.5431227,-46.6303048
43424,gbif_jabot_splink,129,,,,,Brazil,São Paulo,São Sebastião,refugio de vida silvestre do arquipelago de alcatrazes; ilha de alcatrazes; proximo a base da marinha ( 4 ) | refugio de vida silvestre do arquipelago de alcatrazes; ilha de alcatrazes bromelial sob afloramento rochoso ( 3 ) | refugio de vida silvestre do arquipelago de alcatrazes; ilha de alcatrazes entre a 5 milhas e o pico da boa vista ( 3 ) | refugio de vida silvestre do arquipelago de alcatrazes; ilha de alcatrazes trilha do tablado - base marinha ( 3 ) | refugio de vida silvestre do arquipelago de alcatrazes; ilha de alcatrazes trilha entre tablado e base marinha ( 3 ) | refugio de vida silvestre do arquipelago de alcatrazes; ilha de alcatrazes bromelial entre a base e a trilha das 5 milhas ( 2 ),,brazil_sao paulo_sao sebastiao_refugio vida silvestre arquipelago alcatrazes,,-23.76091945,-45.4118389
43425,gbif_splink,129,,,,,Brazil,São Paulo,Tapiraí,legado das aguas - reserva votorantim - trilha do poco do cambuci ( 13 ) | reserva votorantim complexo juquia trilha boatudo ( 13 ) | legado das aguas - reserva votorantim - trilha do botudo ( 10 ) | reserva votorantim curso taxonomia de campo usp/esalq - unicamp complexo juquia trilha boatudo floresta ombrofila densa com areas antigas de roca em alguns trechos ( 7 ) | curso taxonomia de campo usp/esalq - unicamp reserva votorantim complexo juquia trilha boatudo floresta ombrofila densa com areas antigas de roca em alguns trechos ( 5 ) | curso de taxonomia de campo usp/esalq - unicamp reserva votorantim complexo juquia trilha boatudo ( 2 ),,brazil_sao paulo_tapirai_reserva votorantim,,-24.03179751,-47.38927354
43426,gbif_reflora_splink,129,,,,,Brazil,São Paulo,Valinhos,reserva florestal de valinhos ( 45 ) | valinhos reserva florestal de valinhos ( 5 ) | folha cartografica sf-23-y-a coordenada calculada reserva florestal de valinhos ( 3 ) | reserva florestal de valinhos em interior de mata ( 2 ) | reserva florestal de valinhos proximo ao riacho ( 2 ) | reserva florestal de valinhos&nf;beira de mata ( 2 ),,brazil_sao paulo_valinhos_reserva florestal valinhos,,-22.97244031,-46.99199137
43427,gbif_jabot,128,,,,,Brazil,São Paulo,Bom Sucesso de Itararé,rio verde estrada de itarare-capao bonito ( 15 ) | rio verde estrada de itarare-capao bonito interior de cerrado ( 14 ) | rio verde estrada de itarare-capao bonito transicao cerrado - campo umido ( 7 ) | rio verde estrada de itarare-capao bonito borda de cerradao ( 5 ) | estrada itarare-capao bonito ( 3 ) | estrada itarare-capao bonito capao bonito ( 3 ),,brazil_sao paulo_bom sucesso itarare_estrada itarare capao bonito,,,
43428,gbif_splink,128,,,,,Brazil,São Paulo,Embu-Guaçu,jardim dos eucaliptus estrada gramado,,"brazil_sao paulo_embu guacu_jardim eucaliptus, estrada gramado",,-23.82,-46.8
43429,gbif_splink,128,,,,,Brazil,São Paulo,Embu-Guaçu,jardim dos eucaliptus estrada gramado,,brazil_sao paulo_jardim eucaliptus,,-23.82,-46.8
42948,gbif_splink,128,,,,,Brazil,São Paulo,Jeriquara,fazenda estiva ( 63 ) | fazenda da estiva ( 18 ) | fazenda estiva margens do rio ponte nova ( 10 ) | fazenda estiva mata ciliar do rio ponte nova ( 5 ) | jeriquara fazenda estiva ( 4 ) | faz estiva ( 2 ),,brazil_sao paulo_jeriquara_fazenda estiva,,-20.34051749,-47.57857747
42759,gbif_splink,128,,,,,Brazil,São Paulo,Monte Alegre do Sul,estacao experimental ( 127 ) | estacao experimental regiao montanhosa ( 6 ) | estacao experimental iac ( 5 ) | estacao experimental amparo ( 2 ) | estacao experimental picada 7 ( 1 ) | estacao experimental subosque em capoeira umida ( 1 ),NA,brazil_sao paulo_monte alegre sul_estacao experimental,,-22.68023204,-46.68008737
42771,gbif_splink,128,,,,,Brazil,São Paulo,São Bento do Sapucaí,pedra do bauzinho ( 379 ) | pedra do bauzinho pedra do bauzinho ( 12 ) | pedra do bauzinho campo de altitude bastante alterado ( 11 ) | pedra bauzinho ( 2 ) | pedra da bauzinho ( 2 ) | pedra da bauzinho topo ( 2 ),NA,brazil_sao paulo_sao bento sapucai_pedra bauzinho,,-22.68878702,-45.66591679
42950,gbif_splink,128,,,,,Brazil,São Paulo,São Paulo ( 127 ),cidade universitaria armando de salles oliveira reserva da cidade universidade armando sales de oliveira ( 35 ) | cidade universitaria armando de salles oliveira reserva da cuaso ( 9 ) | cidade universitaria armando de salles oliveira reserva da cidade universitaria 'armando de salles oliveira' ( 5 ) | cidade universitaria armando de salles oliveira reserva florestal ( 5 ) | cidade universitaria armando de salles oliveira universidade de sao paulo reserva do campus ( 5 ) | cidade universitaria armando de salles oliveira mata da reserva da cidade universitaria 'armando de salles oliveira' ( 3 ),,brazil_sao paulo_cidade universitaria armando salles oliveira,,-23.59194335,-46.6992703
43553,gbif_splink,128,,,,,Brazil,São Paulo,São Pedro,"rodovia sp 191 km 207 proximo ao condominio serra verde ( 27 ) | rodovia sp 191 km 207 proximo ao condominio serra verde cerrado ( 10 ) | rodovia sp 191 km 207 proximo ao condominio serra verde 22*34'138""s; 47*59'016""w 560msm cerrado ( 5 ) | rodovia sp-191 km 207 proximo ao condominio serra verde ( 5 ) | rodovia sp 191 km 207 proximo ao condominio serra verde 22*34'138's; 47*59'016'w 560msm cerrado ( 3 ) | rodovia sp-191 km 207 proximo ao condompinio serra verde ( 2 )",,brazil_sao paulo_sao pedro_rodovia sp 191,,-22.56862428,-47.97924075
