"source","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"ibge","brazil_NA_pedranopolis","brazil_sao paulo_pedranopolis",-20.20997007,-50.10682415,"county"
"ibge","brazil_NA_pedregulho","brazil_sao paulo_pedregulho",-20.20696642,-47.43871918,"county"
"ibge","brazil_NA_pedreira","brazil_sao paulo_pedreira",-22.75417327,-46.88873668,"county"
"ibge","brazil_NA_pedrinhas paulista","brazil_sao paulo_pedrinhas paulista",-22.81656464,-50.80260184,"county"
"ibge","brazil_NA_pedro toledo","brazil_sao paulo_pedro toledo",-24.16335962,-47.16332368,"county"
"ibge","brazil_NA_penapolis","brazil_sao paulo_penapolis",-21.40497386,-50.09588096,"county"
"ibge","brazil_NA_pereira barreto","brazil_sao paulo_pereira barreto",-20.67765053,-51.10642799,"county"
"ibge","brazil_NA_pereiras","brazil_sao paulo_pereiras",-23.12062184,-47.97891311,"county"
"ibge","brazil_NA_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county"
"ibge","brazil_NA_piacatu","brazil_sao paulo_piacatu",-21.57083292,-50.64350673,"county"
"ibge","brazil_NA_piedade","brazil_sao paulo_piedade",-23.78671905,-47.43819456,"county"
"ibge","brazil_NA_pilar sul","brazil_sao paulo_pilar sul",-23.85623099,-47.72838038,"county"
"ibge","brazil_NA_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county"
"ibge","brazil_NA_pindorama","brazil_sao paulo_pindorama",-21.20934522,-48.91146295,"county"
"ibge","brazil_NA_piquerobi","brazil_sao paulo_piquerobi",-21.85309937,-51.73169134,"county"
"ibge","brazil_NA_piquete","brazil_sao paulo_piquete",-22.59001346,-45.17361677,"county"
"ibge","brazil_NA_piracaia","brazil_sao paulo_piracaia",-23.0467249,-46.30289819,"county"
"ibge","brazil_NA_piracicaba","brazil_sao paulo_piracicaba",-22.72594757,-47.78269974,"county"
"ibge","brazil_NA_piraju","brazil_sao paulo_piraju",-23.18692093,-49.36607802,"county"
"ibge","brazil_NA_pirajui","brazil_sao paulo_pirajui",-22.00421326,-49.45378398,"county"
"ibge","brazil_NA_pirangi","brazil_sao paulo_pirangi",-21.09348548,-48.6693191,"county"
"ibge","brazil_NA_pirapora bom jesus","brazil_sao paulo_pirapora bom jesus",-23.37795034,-46.98465022,"county"
"ibge","brazil_NA_pirapozinho","brazil_sao paulo_pirapozinho",-22.42995,-51.56487,"county"
"ibge","brazil_NA_pirassununga","brazil_sao paulo_pirassununga",-21.99559866,-47.38999623,"county"
"ibge","brazil_NA_piratininga","brazil_sao paulo_piratininga",-22.42555244,-49.19207235,"county"
"ibge","brazil_NA_platina","brazil_sao paulo_platina",-22.62525714,-50.2127639,"county"
"ibge","brazil_NA_poa","brazil_sao paulo_poa",-23.53028156,-46.34559022,"county"
"ibge","brazil_NA_poloni","brazil_sao paulo_poloni",-20.75211396,-49.82004777,"county"
"ibge","brazil_NA_pompeia","brazil_sao paulo_pompeia",-22.02886452,-50.18721196,"county"
"ibge","brazil_NA_pongai","brazil_sao paulo_pongai",-21.72991125,-49.35853747,"county"
"ibge","brazil_NA_pontal","brazil_sao paulo_pontal",-20.9844761,-48.06478682,"county"
"ibge","brazil_NA_pontalinda","brazil_sao paulo_pontalinda",-20.45055719,-50.52496164,"county"
"ibge","brazil_NA_pontes gestal","brazil_sao paulo_pontes gestal",-20.17482825,-49.75737979,"county"
"ibge","brazil_NA_populina","brazil_sao paulo_populina",-19.90727124,-50.5165317,"county"
"ibge","brazil_NA_porangaba","brazil_sao paulo_porangaba",-23.1735848,-48.11739531,"county"
"ibge","brazil_NA_porto feliz","brazil_sao paulo_porto feliz",-23.23013105,-47.51655417,"county"
"ibge","brazil_NA_porto ferreira","brazil_sao paulo_porto ferreira",-21.84143673,-47.44653435,"county"
"ibge","brazil_NA_potim","brazil_sao paulo_potim",-22.82516467,-45.30295546,"county"
"ibge","brazil_NA_potirendaba","brazil_sao paulo_potirendaba",-21.07491484,-49.39156431,"county"
"ibge","brazil_NA_pracinha","brazil_sao paulo_pracinha",-21.83738405,-51.07489898,"county"
"ibge","brazil_NA_pradopolis","brazil_sao paulo_pradopolis",-21.34436801,-48.08589328,"county"
"ibge","brazil_NA_pratania","brazil_sao paulo_pratania",-22.81779671,-48.69879318,"county"
"ibge","brazil_NA_presidente alves","brazil_sao paulo_presidente alves",-22.12131421,-49.4319646,"county"
"ibge","brazil_NA_presidente epitacio","brazil_sao paulo_presidente epitacio",-21.90987928,-52.17314369,"county"
"ibge","brazil_NA_presidente prudente","brazil_sao paulo_presidente prudente",-21.99289127,-51.34287435,"county"
"ibge","brazil_NA_presidente venceslau","brazil_sao paulo_presidente venceslau",-21.7928571,-51.83800705,"county"
"ibge","brazil_NA_promissao","brazil_sao paulo_promissao",-21.52477005,-49.87055702,"county"
"ibge","brazil_NA_quadra","brazil_sao paulo_quadra",-23.30046033,-48.03870966,"county"
"ibge","brazil_NA_quata","brazil_sao paulo_quata",-22.20635526,-50.64523628,"county"
"ibge","brazil_NA_queiroz","brazil_sao paulo_queiroz",-21.80016941,-50.24451214,"county"
"ibge","brazil_NA_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county"
"ibge","brazil_NA_quintana","brazil_sao paulo_quintana",-22.10019502,-50.36927535,"county"
"ibge","brazil_NA_rafard","brazil_sao paulo_rafard",-23.04535561,-47.58887513,"county"
"ibge","brazil_NA_rancharia","brazil_sao paulo_rancharia",-22.2824047,-50.92813655,"county"
"ibge","brazil_NA_redencao serra","brazil_sao paulo_redencao serra",-23.25326222,-45.52621656,"county"
"ibge","brazil_NA_regente feijo","brazil_sao paulo_regente feijo",-22.25210039,-51.29387319,"county"
"ibge","brazil_NA_reginopolis","brazil_sao paulo_reginopolis",-21.88290527,-49.18029091,"county"
"ibge","brazil_NA_registro","brazil_sao paulo_registro",-24.50340244,-47.81927915,"county"
"ibge","brazil_NA_restinga","brazil_sao paulo_restinga",-20.6478332,-47.50608026,"county"
"ibge","brazil_NA_ribeira","brazil_sao paulo_ribeira",-24.60766421,-49.03675816,"county"
"ibge","brazil_NA_ribeirao bonito","brazil_sao paulo_ribeirao bonito",-22.05947189,-48.18538852,"county"
"ibge","brazil_NA_ribeirao branco","brazil_sao paulo_ribeirao branco",-24.25591935,-48.77797261,"county"
"ibge","brazil_NA_ribeirao corrente","brazil_sao paulo_ribeirao corrente",-20.44820621,-47.57313536,"county"
"ibge","brazil_NA_ribeirao sul","brazil_sao paulo_ribeirao sul",-22.75139552,-49.92243967,"county"
"ibge","brazil_NA_ribeirao indios","brazil_sao paulo_ribeirao indios",-21.78428108,-51.58336637,"county"
"ibge","brazil_NA_ribeirao grande","brazil_sao paulo_ribeirao grande",-24.18888629,-48.35862193,"county"
"ibge","brazil_NA_ribeirao pires","brazil_sao paulo_ribeirao pires",-23.70092849,-46.40281712,"county"
"ibge","brazil_NA_ribeirao preto","brazil_sao paulo_ribeirao preto",-21.21075101,-47.8210709,"county"
"ibge","brazil_NA_riversul","brazil_sao paulo_riversul",-23.84676781,-49.44770971,"county"
"ibge","brazil_NA_rifaina","brazil_sao paulo_rifaina",-20.06161343,-47.44150253,"county"
"ibge","brazil_NA_rincao","brazil_sao paulo_rincao",-21.59340464,-48.0312834,"county"
"ibge","brazil_NA_rinopolis","brazil_sao paulo_rinopolis",-21.68082067,-50.71727448,"county"
"ibge","brazil_NA_rio pedras","brazil_sao paulo_rio pedras",-22.85036171,-47.59879456,"county"
"ibge","brazil_NA_rio grande serra","brazil_sao paulo_rio grande serra",-23.73798044,-46.37956093,"county"
"ibge","brazil_NA_riolandia","brazil_sao paulo_riolandia",-20.02369839,-49.70959296,"county"
"ibge","brazil_NA_rosana","brazil_sao paulo_rosana",-22.48883199,-52.83690445,"county"
"ibge","brazil_NA_roseira","brazil_sao paulo_roseira",-22.93287384,-45.30213598,"county"
"ibge","brazil_NA_rubiacea","brazil_sao paulo_rubiacea",-21.36087144,-50.78593854,"county"
"ibge","brazil_NA_rubineia","brazil_sao paulo_rubineia",-20.24761393,-51.0176325,"county"
"ibge","brazil_NA_sabino","brazil_sao paulo_sabino",-21.46886574,-49.57787637,"county"
"ibge","brazil_NA_sagres","brazil_sao paulo_sagres",-21.8672177,-50.98981484,"county"
"ibge","brazil_NA_sales","brazil_sao paulo_sales",-21.34670924,-49.50259461,"county"
"ibge","brazil_NA_sales oliveira","brazil_sao paulo_sales oliveira",-20.83178839,-47.85439621,"county"
"ibge","brazil_NA_salesopolis","brazil_sao paulo_salesopolis",-23.57973228,-45.84285029,"county"
"ibge","brazil_NA_salmourao","brazil_sao paulo_salmourao",-21.5881655,-50.87638725,"county"
"ibge","brazil_NA_salto","brazil_sao paulo_salto",-23.17989077,-47.30222057,"county"
"ibge","brazil_NA_salto pirapora","brazil_sao paulo_salto pirapora",-23.65250383,-47.58022837,"county"
"ibge","brazil_NA_salto grande","brazil_sao paulo_salto grande",-22.87044322,-49.96113492,"county"
"ibge","brazil_NA_sandovalina","brazil_sao paulo_sandovalina",-22.47755396,-51.84164731,"county"
"ibge","brazil_NA_santa adelia","brazil_sao paulo_santa adelia",-21.31768216,-48.81881198,"county"
"ibge","brazil_NA_santa albertina","brazil_sao paulo_santa albertina",-20.0141428,-50.72747284,"county"
"ibge","brazil_NA_santa barbara oeste","brazil_sao paulo_santa barbara oeste",-22.8004457,-47.42801485,"county"
"ibge","brazil_NA_santa branca","brazil_sao paulo_santa branca",-23.42553678,-45.86344906,"county"
"ibge","brazil_NA_santa clara oeste","brazil_sao paulo_santa clara oeste",-20.06680727,-50.90864015,"county"
"ibge","brazil_NA_santa cruz conceicao","brazil_sao paulo_santa cruz conceicao",-22.12141654,-47.48522729,"county"
"ibge","brazil_NA_santa cruz esperanca","brazil_sao paulo_santa cruz esperanca",-21.27431241,-47.43889441,"county"
"ibge","brazil_NA_santa cruz palmeiras","brazil_sao paulo_santa cruz palmeiras",-21.85534089,-47.24984184,"county"
"ibge","brazil_NA_santa cruz rio pardo","brazil_sao paulo_santa cruz rio pardo",-22.80892775,-49.56830379,"county"
"ibge","brazil_NA_santa ernestina","brazil_sao paulo_santa ernestina",-21.4519188,-48.36639369,"county"
"ibge","brazil_NA_santa fe sul","brazil_sao paulo_santa fe sul",-20.24294218,-50.95215963,"county"
"ibge","brazil_NA_santa gertrudes","brazil_sao paulo_santa gertrudes",-22.47456015,-47.5210082,"county"
"ibge","brazil_NA_santa maria serra","brazil_sao paulo_santa maria serra",-22.56343802,-48.15551027,"county"
"ibge","brazil_NA_santa mercedes","brazil_sao paulo_santa mercedes",-21.31692837,-51.73678969,"county"
"ibge","brazil_NA_santana ponte pensa","brazil_sao paulo_santana ponte pensa",-20.26041986,-50.79704278,"county"
"ibge","brazil_NA_santana parnaiba","brazil_sao paulo_santana parnaiba",-23.4490073,-46.91563884,"county"
"ibge","brazil_NA_santa rita oeste","brazil_sao paulo_santa rita oeste",-20.09655795,-50.81283689,"county"
"ibge","brazil_NA_santa rita passa quatro","brazil_sao paulo_santa rita passa quatro",-21.68195672,-47.50780122,"county"
"ibge","brazil_NA_santa rosa viterbo","brazil_sao paulo_santa rosa viterbo",-21.50361414,-47.36621081,"county"
"ibge","brazil_NA_santa salete","brazil_sao paulo_santa salete",-20.25820833,-50.71983712,"county"
"ibge","brazil_NA_santo anastacio","brazil_sao paulo_santo anastacio",-22.03795836,-51.7223988,"county"
"ibge","brazil_NA_santo antonio alegria","brazil_sao paulo_santo antonio alegria",-21.09216577,-47.19562362,"county"
"ibge","brazil_NA_santo antonio posse","brazil_sao paulo_santo antonio posse",-22.60299134,-46.94946419,"county"
"ibge","brazil_NA_santo antonio aracangua","brazil_sao paulo_santo antonio aracangua",-20.87276943,-50.55447408,"county"
"ibge","brazil_NA_santo antonio jardim","brazil_sao paulo_santo antonio jardim",-22.13025847,-46.68367179,"county"
"ibge","brazil_NA_santo antonio pinhal","brazil_sao paulo_santo antonio pinhal",-22.83155421,-45.69786919,"county"
"ibge","brazil_NA_santo expedito","brazil_sao paulo_santo expedito",-21.82480923,-51.36987783,"county"
"ibge","brazil_NA_santopolis aguapei","brazil_sao paulo_santopolis aguapei",-21.66004502,-50.51803412,"county"
"ibge","brazil_NA_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county"
"ibge","brazil_NA_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county"
"ibge","brazil_NA_sao bernardo campo","brazil_sao paulo_sao bernardo campo",-23.81292109,-46.55040438,"county"
"ibge","brazil_NA_sao caetano sul","brazil_sao paulo_sao caetano sul",-23.62616848,-46.56567421,"county"
"ibge","brazil_NA_sao joao boa vista","brazil_sao paulo_sao joao boa vista",-21.97770375,-46.80188879,"county"
"ibge","brazil_NA_sao joao duas pontes","brazil_sao paulo_sao joao duas pontes",-20.40849261,-50.38336634,"county"
"ibge","brazil_NA_sao joao iracema","brazil_sao paulo_sao joao iracema",-20.5208308,-50.35633548,"county"
"ibge","brazil_NA_sao joao pau alho","brazil_sao paulo_sao joao pau alho",-21.22332857,-51.67314748,"county"
"ibge","brazil_NA_sao joaquim barra","brazil_sao paulo_sao joaquim barra",-20.55030582,-47.93818675,"county"
"ibge","brazil_NA_sao jose bela vista","brazil_sao paulo_sao jose bela vista",-20.58700017,-47.62723459,"county"
"ibge","brazil_NA_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county"
"ibge","brazil_NA_sao jose rio pardo","brazil_sao paulo_sao jose rio pardo",-21.60344619,-46.87917467,"county"
"ibge","brazil_NA_sao jose rio preto","brazil_sao paulo_sao jose rio preto",-20.79748841,-49.35832492,"county"
"ibge","brazil_NA_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county"
"ibge","brazil_NA_sao lourenco serra","brazil_sao paulo_sao lourenco serra",-23.85203225,-46.93626609,"county"
"ibge","brazil_NA_sao luiz paraitinga","brazil_sao paulo_sao luis paraitinga",-23.23994148,-45.25375581,"county"
"ibge","brazil_NA_sao manuel","brazil_sao paulo_sao manuel",-22.68185752,-48.54044983,"county"
"ibge","brazil_NA_sao miguel arcanjo","brazil_sao paulo_sao miguel arcanjo",-23.91400186,-47.99357506,"county"
"ibge","brazil_NA_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"ibge","brazil_NA_sao pedro turvo","brazil_sao paulo_sao pedro turvo",-22.67890282,-49.77199021,"county"
"ibge","brazil_NA_sao roque","brazil_sao paulo_sao roque",-23.54885999,-47.10980876,"county"
"ibge","brazil_NA_sao sebastiao grama","brazil_sao paulo_sao sebastiao grama",-21.75349491,-46.75313172,"county"
"ibge","brazil_NA_sarapui","brazil_sao paulo_sarapui",-23.66378086,-47.78562228,"county"
"ibge","brazil_NA_sarutaia","brazil_sao paulo_sarutaia",-23.25708217,-49.48168634,"county"
"ibge","brazil_NA_sebastianopolis sul","brazil_sao paulo_sebastianopolis sul",-20.62930849,-49.91540461,"county"
"ibge","brazil_NA_serra azul","brazil_sao paulo_serra azul",-21.31573651,-47.54951614,"county"
"ibge","brazil_NA_serrana","brazil_sao paulo_serrana",-21.21693022,-47.612356,"county"
"ibge","brazil_NA_serra negra","brazil_sao paulo_serra negra",-22.58873767,-46.68614154,"county"
"ibge","brazil_NA_sete barras","brazil_sao paulo_sete barras",-24.27383936,-47.93513933,"county"
"ibge","brazil_NA_severinia","brazil_sao paulo_severinia",-20.79319629,-48.79327412,"county"
"ibge","brazil_NA_silveiras","brazil_sao paulo_silveiras",-22.73445083,-44.8407973,"county"
"ibge","brazil_NA_socorro","brazil_sao paulo_socorro",-22.61109155,-46.52427932,"county"
"ibge","brazil_NA_sorocaba","brazil_sao paulo_sorocaba",-23.46436705,-47.44659497,"county"
"ibge","brazil_NA_sud mennucci","brazil_sao paulo_sud mennucci",-20.66696012,-50.90075824,"county"
"ibge","brazil_NA_sumare","brazil_sao paulo_sumare",-22.84117103,-47.26340262,"county"
"ibge","brazil_NA_suzano","brazil_sao paulo_suzano",-23.60714,-46.31002,"county"
"ibge","brazil_NA_suzanapolis","brazil_sao paulo_suzanapolis",-20.47347619,-51.07538215,"county"
"ibge","brazil_NA_tabapua","brazil_sao paulo_tabapua",-20.93164208,-49.02903763,"county"
"ibge","brazil_NA_taboao serra","brazil_sao paulo_taboao serra",-23.61999413,-46.78614687,"county"
"ibge","brazil_NA_taciba","brazil_sao paulo_taciba",-22.5046184,-51.34204069,"county"
"ibge","brazil_NA_taguai","brazil_sao paulo_taguai",-23.47362146,-49.39726715,"county"
"ibge","brazil_NA_taiacu","brazil_sao paulo_taiacu",-21.13149784,-48.5301663,"county"
"ibge","brazil_NA_taiuva","brazil_sao paulo_taiuva",-21.13218595,-48.42819021,"county"
"ibge","brazil_NA_tambau","brazil_sao paulo_tambau",-21.60149268,-47.23870102,"county"
"ibge","brazil_NA_tanabi","brazil_sao paulo_tanabi",-20.53097607,-49.64654603,"county"
"ibge","brazil_NA_tapiratiba","brazil_sao paulo_tapiratiba",-21.45055191,-46.74180653,"county"
"ibge","brazil_NA_taquaral","brazil_sao paulo_taquaral",-21.06886539,-48.39919959,"county"
"ibge","brazil_NA_taquaritinga","brazil_sao paulo_taquaritinga",-21.42534822,-48.53793667,"county"
"ibge","brazil_NA_taquarituba","brazil_sao paulo_taquarituba",-23.52980153,-49.23450119,"county"
"ibge","brazil_NA_taquarivai","brazil_sao paulo_taquarivai",-23.94301899,-48.6880565,"county"
"ibge","brazil_NA_tarabai","brazil_sao paulo_tarabai",-22.35909434,-51.6264212,"county"
"ibge","brazil_NA_taruma","brazil_sao paulo_taruma",-22.76291478,-50.60143427,"county"
"ibge","brazil_NA_tatui","brazil_sao paulo_tatui",-23.36171167,-47.86938435,"county"
"ibge","brazil_NA_taubate","brazil_sao paulo_taubate",-23.08684248,-45.50224771,"county"
"ibge","brazil_NA_tejupa","brazil_sao paulo_tejupa",-23.34200857,-49.30642202,"county"
"ibge","brazil_NA_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county"
"ibge","brazil_NA_timburi","brazil_sao paulo_timburi",-23.19523464,-49.61059905,"county"
"ibge","brazil_NA_torre pedra","brazil_sao paulo_torre pedra",-23.2499065,-48.21257424,"county"
"ibge","brazil_NA_torrinha","brazil_sao paulo_torrinha",-22.44301487,-48.1637437,"county"
"ibge","brazil_NA_trabiju","brazil_sao paulo_trabiju",-22.03209822,-48.34542675,"county"
"ibge","brazil_NA_tremembe","brazil_sao paulo_tremembe",-22.94048868,-45.60374084,"county"
"ibge","brazil_NA_tres fronteiras","brazil_sao paulo_tres fronteiras",-20.27231972,-50.86971283,"county"
"ibge","brazil_NA_tuiuti","brazil_sao paulo_tuiuti",-22.83062298,-46.68749116,"county"
"ibge","brazil_NA_tupa","brazil_sao paulo_tupa",-21.94746502,-50.53487608,"county"
"ibge","brazil_NA_tupi paulista","brazil_sao paulo_tupi paulista",-21.39033073,-51.5870955,"county"
"ibge","brazil_NA_turiuba","brazil_sao paulo_turiuba",-20.9405738,-50.11084402,"county"
"ibge","brazil_NA_ubarana","brazil_sao paulo_ubarana",-21.2193902,-49.74804234,"county"
"ibge","brazil_NA_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county"
"ibge","brazil_NA_ubirajara","brazil_sao paulo_ubirajara",-22.54354346,-49.6657961,"county"
"ibge","brazil_NA_uchoa","brazil_sao paulo_uchoa",-20.93717258,-49.15757812,"county"
"ibge","brazil_NA_uniao paulista","brazil_sao paulo_uniao paulista",-20.89061271,-49.88695708,"county"
"ibge","brazil_NA_urania","brazil_sao paulo_urania",-20.20862083,-50.65237566,"county"
"ibge","brazil_NA_uru","brazil_sao paulo_uru",-21.76606658,-49.2966886,"county"
"ibge","brazil_NA_urupes","brazil_sao paulo_urupes",-21.20449802,-49.26495669,"county"
"ibge","brazil_NA_valentim gentil","brazil_sao paulo_valentim gentil",-20.41971512,-50.10182719,"county"
"ibge","brazil_NA_valinhos","brazil_sao paulo_valinhos",-22.975078,-46.98110903,"county"
"ibge","brazil_NA_valparaiso","brazil_sao paulo_valparaiso",-21.20301912,-50.92425915,"county"
"ibge","brazil_NA_vargem grande sul","brazil_sao paulo_vargem grande sul",-21.86022052,-46.89857701,"county"
"ibge","brazil_NA_vargem grande paulista","brazil_sao paulo_vargem grande paulista",-23.62784,-47.0160906,"county"
"ibge","brazil_NA_varzea paulista","brazil_sao paulo_varzea paulista",-23.21938667,-46.8244586,"county"
"ibge","brazil_NA_vinhedo","brazil_sao paulo_vinhedo",-23.04609458,-46.9786618,"county"
"ibge","brazil_NA_viradouro","brazil_sao paulo_viradouro",-20.8838148,-48.30985023,"county"
"ibge","brazil_NA_vista alegre alto","brazil_sao paulo_vista alegre alto",-21.17630088,-48.64916533,"county"
